CI_adopted;time;Name;AgeAtCI;TotalComm;nbrCISystems;nbrReleases;TotalDev;ETR;NRC;RRC;NRefDev;RRD;Ref.Churn;Ref.Breadth;RChR;RCBR
0;-20;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.1;21;0.098130841;7;0.636363636;14.33333333;1.523809524;0.131469116;0.354627568
0;-19;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.375;9;0.068181818;6;0.545454545;24.55555556;6.555555556;0.083958029;0.329605428
0;-18;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.9;11;0.048888889;4;0.363636364;3.818181818;1;0.070874685;0.337527056
0;-17;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.3;11;0.088;5;0.555555556;11.27272727;2;0.094209316;0.321153846
0;-16;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.12;26;0.152046784;6;0.545454545;49.65384615;2.192307692;0.105123605;0.449493206
0;-15;FenixEdu/fenixedu-academic;123;36934;1;345;162;2;12;0.121212121;6;0.666666667;8;2;0.087842442;0.503534041
0;-14;FenixEdu/fenixedu-academic;123;36934;1;345;162;3;10;0.12195122;6;0.545454545;70.9;2.6;0.162931268;0.547539683
0;-13;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.625;9;0.083333333;3;0.333333333;653.6666667;3.444444444;0.120443905;0.450977366
0;-12;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.545454545;12;0.171428571;6;0.545454545;7.166666667;1.25;0.105320073;0.426430906
0;-11;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.6;11;0.106796117;6;0.545454545;6.090909091;1.181818182;0.069142593;0.313098518
0;-10;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.714285714;8;0.111111111;5;0.5;12.625;1.625;0.094841836;0.419655055
0;-9;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.5;17;0.095505618;10;0.833333333;66.88235294;5.294117647;0.122678433;0.510143077
0;-8;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.666666667;16;0.084210526;6;0.6;7.25;1.25;0.160667021;0.645627289
0;-7;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.230769231;14;0.112903226;4;0.363636364;3.642857143;1.5;0.051584673;0.543225624
0;-6;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.5;7;0.05982906;5;0.454545455;35.85714286;1.571428571;0.138106032;0.501493506
0;-5;FenixEdu/fenixedu-academic;123;36934;1;345;162;30;0;0;0;0;0;0;0;0
0;-4;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.5;9;0.060810811;5;0.416666667;217.2222222;16.55555556;0.053517326;0.288594133
0;-3;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.5625;17;0.188888889;4;0.571428571;34.29411765;1.705882353;0.103803543;0.38062051
0;-2;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.833333333;7;0.08045977;5;0.416666667;131489;2127.857143;0.19853799;0.453602171
0;-1;FenixEdu/fenixedu-academic;123;36934;1;345;162;0.933333333;16;0.163265306;6;0.428571429;13.625;5.375;0.102172815;0.290404393
1;1;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.473684211;20;0.183486239;5;0.454545455;26.65;8.7;0.064508398;0.276161376
1;2;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.363636364;12;0.136363636;4;0.363636364;276.9166667;2.25;0.191688986;0.241192618
1;3;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.55;21;0.19266055;8;0.666666667;175.5238095;26.47619048;0.102484295;0.340076166
1;4;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.037037037;28;0.157303371;6;0.428571429;34.85714286;1.571428571;0.088520761;0.397377644
1;5;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.705882353;18;0.128571429;6;0.4;177.2222222;2.222222222;0.144690253;0.528811899
1;6;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.222222222;10;0.063694268;6;0.375;34;1.7;0.072963105;0.498966813
1;7;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.235294118;18;0.121621622;8;0.571428571;284.7777778;2.055555556;0.117501813;0.384885447
1;8;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.285714286;22;0.115789474;8;0.533333333;86.59090909;2.272727273;0.107685251;0.317917121
1;9;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.75;17;0.141666667;6;0.461538462;26.64705882;3.176470588;0.048784888;0.183109943
1;10;FenixEdu/fenixedu-academic;123;36934;1;345;162;0.857142857;29;0.302083333;6;0.428571429;154.3103448;7.482758621;0.050367143;0.200012364
1;11;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.333333333;10;0.144927536;5;0.5;559.6;21.1;0.116446298;0.216762892
1;12;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.375;9;0.087378641;5;0.5;15;3;0.047687324;0.235113206
1;13;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.411764706;18;0.104651163;6;0.545454545;28.61111111;1.611111111;0.124205598;0.437835049
1;14;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.714285714;8;0.074766355;4;0.571428571;90.875;30.75;0.024627042;0.167633825
1;15;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.222222222;10;0.12345679;5;0.555555556;61;3.5;0.137405412;0.255790842
1;16;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.6;11;0.099099099;2;0.285714286;123.7272727;8.363636364;0.075992599;0.257745747
1;17;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.5;19;0.206521739;5;0.416666667;5012.473684;83.36842105;0.180851181;0.459182778
1;18;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.555555556;19;0.228915663;3;0.272727273;16211;454.6315789;0.09277038;0.305333261
1;19;FenixEdu/fenixedu-academic;123;36934;1;345;162;1.916666667;13;0.154761905;5;0.416666667;12.30769231;1.615384615;0.053997792;0.230660284
1;20;FenixEdu/fenixedu-academic;123;36934;1;345;162;3.2;6;0.075;5;0.416666667;10.5;1.833333333;0.157229519;0.515764482
1;21;FenixEdu/fenixedu-academic;123;36934;1;345;162;4.666666667;4;0.047058824;3;0.25;1.75;1;0.073755965;0.533875339
1;22;FenixEdu/fenixedu-academic;123;36934;1;345;162;30;1;0.035714286;1;0.090909091;1;1;0.111111111;1
1;23;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.545454545;12;0.235294118;7;0.7;55.58333333;4.916666667;0.090766885;0.243006875
1;24;FenixEdu/fenixedu-academic;123;36934;1;345;162;2.2;6;0.12244898;5;0.454545455;38.5;7.5;0.065332048;0.147543575
0;-24;geoserver/geoserver;27;7568;2;123;295;2.230769231;14;0.168674699;3;0.333333333;643.0714286;11.42857143;0.173828394;0.465954099
0;-23;geoserver/geoserver;27;7568;2;123;295;4;6;0.088235294;4;0.571428571;588;6.5;0.10436955;0.388948059
0;-22;geoserver/geoserver;27;7568;2;123;295;3;6;0.206896552;3;0.428571429;1;1.333333333;0.031633288;0.397222222
0;-21;geoserver/geoserver;27;7568;2;123;295;4.5;7;0.21875;4;0.571428571;10.71428571;3.142857143;0.049403873;0.416270354
0;-20;geoserver/geoserver;27;7568;2;123;295;4;7;0.166666667;3;0.428571429;39.71428571;1.714285714;0.082212367;0.287057387
0;-19;geoserver/geoserver;27;7568;2;123;295;1.333333333;16;0.23880597;5;0.714285714;99.5;3.6875;0.060906078;0.303618972
0;-18;geoserver/geoserver;27;7568;2;123;295;1.352941176;18;0.157894737;5;0.454545455;496.9444444;6.611111111;0.105880039;0.393505328
0;-17;geoserver/geoserver;27;7568;2;123;295;0.9;11;0.11;8;0.8;13.18181818;2.090909091;0.263558959;0.583333333
0;-16;geoserver/geoserver;27;7568;2;123;295;5.5;5;0.047619048;2;0.181818182;29.2;3.8;0.049390164;0.151099644
0;-15;geoserver/geoserver;27;7568;2;123;295;1.230769231;14;0.157303371;4;0.266666667;45.14285714;1.571428571;0.118816325;0.258514688
0;-14;geoserver/geoserver;27;7568;2;123;295;1.625;17;0.166666667;9;0.409090909;75.82352941;1.647058824;0.10601729;0.273764961
0;-13;geoserver/geoserver;27;7568;2;123;295;0.923076923;27;0.296703297;5;0.263157895;550.5555556;5.333333333;0.24078573;0.288279755
0;-12;geoserver/geoserver;27;7568;2;123;295;1.238095238;22;0.201834862;8;0.470588235;400.3636364;12.18181818;0.120071006;0.618757334
0;-11;geoserver/geoserver;27;7568;2;123;295;2.888888889;10;0.11627907;4;0.222222222;9.4;1.7;0.082487992;0.359965035
0;-10;geoserver/geoserver;27;7568;2;123;295;0.863636364;23;0.270588235;7;0.411764706;912;10.34782609;0.180825118;0.310477749
0;-9;geoserver/geoserver;27;7568;2;123;295;0.764705882;35;0.222929936;9;0.473684211;655.6571429;9.057142857;0.145720763;0.372666426
0;-8;geoserver/geoserver;27;7568;2;123;295;1.818181818;12;0.129032258;4;0.25;1476.583333;10.5;0.248599629;0.439977761
0;-7;geoserver/geoserver;27;7568;2;123;295;1.666666667;16;0.16;8;0.380952381;30.5;2.5;0.083321521;0.301756738
0;-6;geoserver/geoserver;27;7568;2;123;295;3.6;6;0.088235294;3;0.157894737;663.5;6.166666667;0.345066834;0.712301587
0;-5;geoserver/geoserver;27;7568;2;123;295;1.615384615;14;0.194444444;6;0.333333333;248.2857143;4.5;0.174818073;0.290264894
0;-4;geoserver/geoserver;27;7568;2;123;295;1.8125;17;0.354166667;6;0.545454545;180;2.411764706;0.09500342;0.32559736
0;-3;geoserver/geoserver;27;7568;2;123;295;2.076923077;14;0.150537634;6;0.315789474;2357.642857;19.57142857;0.147351675;0.343107186
0;-2;geoserver/geoserver;27;7568;2;123;295;2.166666667;13;0.134020619;4;0.235294118;1550.846154;19.61538462;0.167496279;0.311739397
0;-1;geoserver/geoserver;27;7568;2;123;295;2.5;9;0.12;4;0.181818182;12.33333333;1.111111111;0.057827018;0.37654321
1;1;geoserver/geoserver;27;7568;2;123;295;1.9;11;0.122222222;6;0.333333333;2632.181818;40.72727273;0.204571279;0.425883345
1;2;geoserver/geoserver;27;7568;2;123;295;2.714285714;8;0.105263158;6;0.285714286;100;2.125;0.170697708;0.47358825
1;3;geoserver/geoserver;27;7568;2;123;295;2.6;11;0.203703704;5;0.555555556;745.1818182;6.545454545;0.226447636;0.487717398
1;4;geoserver/geoserver;27;7568;2;123;295;1.818181818;12;0.181818182;5;0.333333333;5898.583333;46.66666667;0.334960709;0.453007053
1;5;geoserver/geoserver;27;7568;2;123;295;4.5;7;0.127272727;6;0.4;9.142857143;1.857142857;0.113570076;0.43767507
1;6;geoserver/geoserver;27;7568;2;123;295;2.7;11;0.157142857;8;0.4;19.18181818;1.636363636;0.097275316;0.445988121
1;7;geoserver/geoserver;27;7568;2;123;295;1.727272727;12;0.333333333;7;0.636363636;35.16666667;2.333333333;0.046187759;0.251028116
1;8;geoserver/geoserver;27;7568;2;123;295;2.181818182;12;0.266666667;7;0.466666667;13.5;1.416666667;0.08225361;0.375694444
1;9;geoserver/geoserver;27;7568;2;123;295;3.375;9;0.138461538;6;0.375;26.66666667;1;0.161161666;0.246938502
1;10;geoserver/geoserver;27;7568;2;123;295;3.857142857;8;0.131147541;4;0.235294118;751.25;6;0.263946588;0.416992448
1;11;geoserver/geoserver;27;7568;2;123;295;5;7;0.137254902;5;0.416666667;10.14285714;1.428571429;0.039697337;0.252442795
1;12;geoserver/geoserver;27;7568;2;123;295;1.692307692;14;0.150537634;10;0.384615385;79.5;1.571428571;0.188889888;0.388960658
1;13;geoserver/geoserver;27;7568;2;123;295;2.25;13;0.168831169;7;0.333333333;81;3.538461538;0.075442299;0.343796944
1;14;geoserver/geoserver;27;7568;2;123;295;1.909090909;12;0.164383562;4;0.210526316;135.1666667;4.416666667;0.121527588;0.289965942
1;15;geoserver/geoserver;27;7568;2;123;295;1.666666667;10;0.23255814;6;0.461538462;650.5;7.5;0.137913826;0.373791486
1;16;geoserver/geoserver;27;7568;2;123;295;3.833333333;7;0.102941176;3;0.2;13.28571429;1.142857143;0.156889748;0.386054422
1;17;geoserver/geoserver;27;7568;2;123;295;3.714285714;8;0.108108108;3;0.176470588;292.25;4.125;0.110245399;0.258933756
1;18;geoserver/geoserver;27;7568;2;123;295;3.75;5;0.111111111;5;0.3125;165.8;2.6;0.113376903;0.339210526
1;19;geoserver/geoserver;27;7568;2;123;295;2.5;9;0.138461538;5;0.333333333;92.88888889;3.222222222;0.208924533;0.493274209
1;20;geoserver/geoserver;27;7568;2;123;295;1.466666667;16;0.202531646;6;0.333333333;48.6875;1.75;0.146295911;0.350325447
1;21;geoserver/geoserver;27;7568;2;123;295;2.307692308;14;0.168674699;5;0.238095238;114.2857143;1.357142857;0.081535115;0.367918986
1;22;geoserver/geoserver;27;7568;2;123;295;3.625;9;0.160714286;5;0.384615385;183.8888889;2.666666667;0.174911858;0.235514241
1;23;geoserver/geoserver;27;7568;2;123;295;4.428571429;8;0.098765432;7;0.388888889;85.875;2;0.100106938;0.383340618
1;24;geoserver/geoserver;27;7568;2;123;295;11.5;3;0.058823529;3;0.130434783;197.3333333;1.333333333;0.287245019;0.230952381
0;-24;google/guava;61;4995;1;87;319;1.470588235;18;0.222222222;4;1;305.5;2.277777778;0.143919203;0.539917878
0;-23;google/guava;61;4995;1;87;319;2.071428571;15;0.263157895;4;1;460.1333333;6.066666667;0.120772431;0.514232989
0;-22;google/guava;61;4995;1;87;319;1.2;21;0.283783784;4;0.8;34.66666667;2.238095238;0.048306088;0.317689321
0;-21;google/guava;61;4995;1;87;319;1.916666667;13;0.203125;3;0.75;77.15384615;2.846153846;0.192704935;0.559388326
0;-20;google/guava;61;4995;1;87;319;1.333333333;16;0.228571429;4;1;28.125;2.3125;0.146492175;0.557404401
0;-19;google/guava;61;4995;1;87;319;4.2;6;0.166666667;3;0.6;1122.166667;11.33333333;0.151503755;0.399419662
0;-18;google/guava;61;4995;1;87;319;1.733333333;16;0.202531646;4;0.8;77.3125;6.6875;0.182223215;0.457732025
0;-17;google/guava;61;4995;1;87;319;4.333333333;7;0.189189189;3;0.6;22.85714286;2.285714286;0.046966436;0.565284178
0;-16;google/guava;61;4995;1;87;319;30;0;0;0;0;0;0;0;0
0;-15;google/guava;61;4995;1;87;319;4.666666667;7;0.175;3;0.75;71.85714286;2.285714286;0.199003444;0.45112782
0;-14;google/guava;61;4995;1;87;319;4.2;6;0.24;2;0.666666667;283.1666667;3;0.168341853;0.328395062
0;-13;google/guava;61;4995;1;87;319;2.571428571;8;0.285714286;2;0.5;15.125;2;0.126738015;0.84375
0;-12;google/guava;61;4995;1;87;319;7;4;0.125;2;1;95.5;1.75;0.397627572;0.421759259
0;-11;google/guava;61;4995;1;87;319;2.75;5;0.096153846;3;0.6;2;1.2;0.077772392;0.561904762
0;-10;google/guava;61;4995;1;87;319;4;8;0.163265306;2;0.666666667;10.75;1.625;0.155272253;0.695833333
0;-9;google/guava;61;4995;1;87;319;30;1;0.041666667;1;0.333333333;9;1;0.033088235;0.022222222
0;-8;google/guava;61;4995;1;87;319;4;3;0.103448276;2;0.5;17;1.666666667;0.236860879;0.522222222
0;-7;google/guava;61;4995;1;87;319;2.25;9;0.191489362;2;0.666666667;3.555555556;1.111111111;0.033199475;0.583333333
0;-6;google/guava;61;4995;1;87;319;5.333333333;4;0.129032258;2;0.666666667;91;1;0.14727732;0.486111111
0;-5;google/guava;61;4995;1;87;319;3.5;5;0.11627907;3;1;9.6;1.6;0.110077529;0.643333333
0;-4;google/guava;61;4995;1;87;319;7;3;0.081081081;2;0.666666667;59;2;0.139810208;0.716666667
0;-3;google/guava;61;4995;1;87;319;31;2;0.074074074;2;0.666666667;447;4;0.207873911;0.4
0;-2;google/guava;61;4995;1;87;319;1.9;11;0.323529412;2;1;17.27272727;2.363636364;0.131409037;0.543231011
0;-1;google/guava;61;4995;1;87;319;0;4;0.102564103;2;0.333333333;49.75;6.5;0.16909142;0.376766616
1;1;google/guava;61;4995;1;87;319;3.25;5;0.128205128;2;0.2;6.2;1.4;0.022303613;0.561904762
1;2;google/guava;61;4995;1;87;319;4.5;5;0.217391304;2;0.153846154;22.8;1;0.062573314;0.378571429
1;3;google/guava;61;4995;1;87;319;1.642857143;15;0.202702703;6;0.375;44.8;2;0.116499308;0.642859972
1;4;google/guava;61;4995;1;87;319;2.571428571;8;0.13559322;4;0.25;73.875;2;0.09313441;0.591269841
1;5;google/guava;61;4995;1;87;319;2.166666667;13;0.228070175;4;0.307692308;53.23076923;2.461538462;0.144845821;0.633699634
1;6;google/guava;61;4995;1;87;319;7.5;3;0.111111111;3;0.230769231;25.66666667;1.333333333;0.150686219;0.361111111
1;7;google/guava;61;4995;1;87;319;3.333333333;4;0.068965517;4;0.25;1.5;1.5;0.029500019;0.399018047
1;8;google/guava;61;4995;1;87;319;5;4;0.074074074;3;0.25;9.5;2;0.325076805;0.90625
1;9;google/guava;61;4995;1;87;319;3.857142857;8;0.16;4;0.222222222;168.75;4.125;0.11987765;0.528846154
1;10;google/guava;61;4995;1;87;319;7;5;0.128205128;4;0.333333333;6.2;1.2;0.082004011;0.366036036
1;11;google/guava;61;4995;1;87;319;4;2;0.095238095;2;0.153846154;327.5;6.5;0.162039622;0.846153846
1;12;google/guava;61;4995;1;87;319;0.5;3;0.048387097;3;0.15;5;3;0.169337607;0.833333333
1;13;google/guava;61;4995;1;87;319;30;0;0;0;0;0;0;0;0
1;14;google/guava;61;4995;1;87;319;3;3;0.057692308;3;0.214285714;10.33333333;2.666666667;0.125653712;0.381232493
1;15;google/guava;61;4995;1;87;319;2.222222222;10;0.135135135;5;0.25;89.3;4.1;0.104275474;0.441969507
1;16;google/guava;61;4995;1;87;319;3.375;9;0.097826087;2;0.1;138.4444444;3.333333333;0.186258941;0.513912064
1;17;google/guava;61;4995;1;87;319;7.333333333;4;0.08;3;0.2;580.25;6.75;0.16360939;0.391517857
1;18;google/guava;61;4995;1;87;319;3;10;0.208333333;7;0.35;439.5;5.4;0.22768435;0.541142857
1;19;google/guava;61;4995;1;87;319;3.5;3;0.176470588;3;0.25;12;1.333333333;0.047273732;0.722222222
1;20;google/guava;61;4995;1;87;319;1.235294118;18;0.268656716;4;0.222222222;5;2.111111111;0.129580186;0.607595276
1;21;google/guava;61;4995;1;87;319;1.4;21;0.28;7;0.368421053;76.23809524;2.80952381;0.124965294;0.556430606
1;22;google/guava;61;4995;1;87;319;0.885714286;36;0.352941176;6;0.333333333;147.1388889;3.805555556;0.173061257;0.48753156
1;23;google/guava;61;4995;1;87;319;6;5;0.064102564;2;0.105263158;11.4;1.8;0.182198557;0.445238095
1;24;google/guava;61;4995;1;87;319;4;7;0.104477612;5;0.151515152;25.42857143;1.857142857;0.187858207;0.486800334
0;-24;tananaev/traccar;58;5214;1;37;113;6;2;0.117647059;1;1;124.5;3;0.389953542;0.666666667
0;-23;tananaev/traccar;58;5214;1;37;113;8;2;0.08;1;1;691.5;2.5;0.509982942;0.65
0;-22;tananaev/traccar;58;5214;1;37;113;30;0;0;0;0;0;0;0;0
0;-21;tananaev/traccar;58;5214;1;37;113;5;3;0.214285714;1;1;2;1;0.038516327;0.666666667
0;-20;tananaev/traccar;58;5214;1;37;113;10.5;3;0.12;1;1;1;1;0.036481633;0.444444444
0;-19;tananaev/traccar;58;5214;1;37;113;2.571428571;8;0.170212766;1;1;10.625;4.125;0.092150779;0.625
0;-18;tananaev/traccar;58;5214;1;37;113;9;3;0.1875;1;1;29;1.333333333;0.245711501;0.682539683
0;-17;tananaev/traccar;58;5214;1;37;113;30;1;0.058823529;1;1;1;1;0.05;1
0;-16;tananaev/traccar;58;5214;1;37;113;22;2;0.1;1;1;20.5;2;0.056248167;0.271428571
0;-15;tananaev/traccar;58;5214;1;37;113;30;1;0.166666667;1;1;17;1;0.472222222;0.5
0;-14;tananaev/traccar;58;5214;1;37;113;1.75;5;0.151515152;1;1;9.4;1.2;0.121062795;0.423809524
0;-13;tananaev/traccar;58;5214;1;37;113;30;0;0;0;0;0;0;0;0
0;-12;tananaev/traccar;58;5214;1;37;113;1;3;0.166666667;1;0.333333333;5.666666667;1;0.085175544;0.416666667
0;-11;tananaev/traccar;58;5214;1;37;113;2;2;0.1;1;0.333333333;2.5;1;0.063857976;0.333333333
0;-10;tananaev/traccar;58;5214;1;37;113;8.5;3;0.130434783;2;0.666666667;13.33333333;1;0.134544598;0.527777778
0;-9;tananaev/traccar;58;5214;1;37;113;30;1;0.083333333;1;1;6;1;0.127659574;0.5
0;-8;tananaev/traccar;58;5214;1;37;113;30;1;0.125;1;1;1;1;0.142857143;1
0;-7;tananaev/traccar;58;5214;1;37;113;0;2;0.117647059;1;1;8;1;0.039019964;0.375
0;-6;tananaev/traccar;58;5214;1;37;113;5;5;0.172413793;2;1;31.8;1;0.272188801;0.566666667
0;-5;tananaev/traccar;58;5214;1;37;113;3.6;6;0.2;3;1;137.3333333;13.33333333;0.147643924;0.389022478
0;-4;tananaev/traccar;58;5214;1;37;113;30;1;0.090909091;1;0.333333333;1;1;0.041666667;0.5
0;-3;tananaev/traccar;58;5214;1;37;113;30;1;0.066666667;1;0.5;1;1;0.111111111;0.5
0;-2;tananaev/traccar;58;5214;1;37;113;30;1;0.027777778;1;0.5;1;1;0.111111111;1
0;-1;tananaev/traccar;58;5214;1;37;113;1;2;0.068965517;1;0.333333333;1.5;1;0.25;0.75
1;1;tananaev/traccar;58;5214;1;37;113;18;2;0.086956522;2;1;1;1;0.078787879;0.75
1;2;tananaev/traccar;58;5214;1;37;113;1.923076923;14;0.189189189;1;1;66.42857143;8.571428571;0.059743945;0.419309927
1;3;tananaev/traccar;58;5214;1;37;113;2.9;11;0.150684932;1;0.5;30.09090909;2;0.214344039;0.458885851
1;4;tananaev/traccar;58;5214;1;37;113;1.285714286;22;0.139240506;2;0.5;80.31818182;6.818181818;0.274923846;0.543297665
1;5;tananaev/traccar;58;5214;1;37;113;1.928571429;15;0.098684211;1;0.25;150.0666667;3.866666667;0.238483826;0.486887921
1;6;tananaev/traccar;58;5214;1;37;113;7.25;5;0.042735043;2;0.4;40.6;2.2;0.363878842;0.411428571
1;7;tananaev/traccar;58;5214;1;37;113;4.5;7;0.060869565;2;0.4;16.71428571;1.428571429;0.265271705;0.538690476
1;8;tananaev/traccar;58;5214;1;37;113;0.692307692;40;0.183486239;3;1;43.9;1.65;0.17473205;0.384420504
1;9;tananaev/traccar;58;5214;1;37;113;1.272727273;23;0.110047847;2;0.666666667;24.73913043;1.652173913;0.112712821;0.458941017
1;10;tananaev/traccar;58;5214;1;37;113;2.142857143;8;0.083333333;1;1;56;1.375;0.197040501;0.405505952
1;11;tananaev/traccar;58;5214;1;37;113;3;5;0.084745763;1;0.5;43.4;2.2;0.167659569;0.57
1;12;tananaev/traccar;58;5214;1;37;113;2.166666667;7;0.0875;2;0.666666667;38.71428571;1.714285714;0.221349237;0.598639456
1;13;tananaev/traccar;58;5214;1;37;113;1.909090909;12;0.125;1;0.5;9.166666667;1.166666667;0.096590232;0.553571429
1;14;tananaev/traccar;58;5214;1;37;113;4.666666667;7;0.093333333;2;0.666666667;4.142857143;1.428571429;0.074887897;0.466666667
1;15;tananaev/traccar;58;5214;1;37;113;2.636363636;12;0.173913043;4;0.666666667;23.91666667;1.666666667;0.130167506;0.442481884
1;16;tananaev/traccar;58;5214;1;37;113;2.375;9;0.118421053;2;0.666666667;55.55555556;3.111111111;0.254400802;0.617131634
1;17;tananaev/traccar;58;5214;1;37;113;1.272727273;23;0.120418848;4;0.8;25.34782609;1.217391304;0.163401837;0.507206651
1;18;tananaev/traccar;58;5214;1;37;113;2.071428571;15;0.111940299;2;0.4;29.66666667;1.533333333;0.190090966;0.41478836
1;19;tananaev/traccar;58;5214;1;37;113;3.571428571;8;0.062992126;2;0.333333333;7.625;1.375;0.070073109;0.53125
1;20;tananaev/traccar;58;5214;1;37;113;1.764705882;18;0.168224299;3;0.428571429;35.5;1.611111111;0.162390578;0.615954416
1;21;tananaev/traccar;58;5214;1;37;113;1.571428571;15;0.129310345;3;0.375;8.333333333;1.466666667;0.159850531;0.488888889
1;22;tananaev/traccar;58;5214;1;37;113;1.529411765;18;0.152542373;4;0.571428571;174.6111111;4.777777778;0.21869265;0.45055793
1;23;tananaev/traccar;58;5214;1;37;113;1.692307692;14;0.202898551;4;0.8;7.285714286;1.357142857;0.156662068;0.651473923
1;24;tananaev/traccar;58;5214;1;37;113;1.105263158;20;0.162601626;3;0.5;11.85;1.35;0.176293845;0.459539745
0;-24;nutzam/nutz;47;5379;1;57;94;30;0;0;0;0;0;0;0;0
0;-23;nutzam/nutz;47;5379;1;57;94;1.315789474;20;0.21978022;2;1;117.6;4.75;0.26080823;0.515715886
0;-22;nutzam/nutz;47;5379;1;57;94;1.909090909;12;0.222222222;2;1;48.83333333;2.5;0.27499419;0.447371032
0;-21;nutzam/nutz;47;5379;1;57;94;4.285714286;8;0.106666667;2;1;124.125;4;0.106088712;0.738114439
0;-20;nutzam/nutz;47;5379;1;57;94;2;15;0.166666667;2;1;289.1333333;6.4;0.140009468;0.410988456
0;-19;nutzam/nutz;47;5379;1;57;94;1.041666667;25;0.247524752;4;0.666666667;54.84;3.2;0.153932906;0.393040176
0;-18;nutzam/nutz;47;5379;1;57;94;2.875;9;0.18;2;0.4;524.3333333;14.33333333;0.238256907;0.387358396
0;-17;nutzam/nutz;47;5379;1;57;94;3.5;5;0.147058824;2;0.666666667;19.4;1.6;0.201057102;0.235
0;-16;nutzam/nutz;47;5379;1;57;94;30;0;0;0;0;0;0;0;0
0;-15;nutzam/nutz;47;5379;1;57;94;2.142857143;15;0.205479452;3;0.6;20.66666667;2.333333333;0.188264438;0.545327327
0;-14;nutzam/nutz;47;5379;1;57;94;1.35;21;0.295774648;4;0.8;85.42857143;1.571428571;0.247956386;0.417006803
0;-13;nutzam/nutz;47;5379;1;57;94;8.666666667;4;0.129032258;2;0.666666667;6.5;1.5;0.057605569;0.43125
0;-12;nutzam/nutz;47;5379;1;57;94;3.333333333;4;0.181818182;3;0.6;41.25;1;0.228237305;0.333333333
0;-11;nutzam/nutz;47;5379;1;57;94;2.363636364;12;0.203389831;4;0.666666667;14.66666667;1.333333333;0.279059547;0.584126984
0;-10;nutzam/nutz;47;5379;1;57;94;4.8;6;0.133333333;3;0.375;5.5;1.5;0.077909773;0.555555556
0;-9;nutzam/nutz;47;5379;1;57;94;2.375;9;0.126760563;2;0.666666667;44;2.333333333;0.130594889;0.554553471
0;-8;nutzam/nutz;47;5379;1;57;94;3.5;5;0.113636364;2;0.4;6.8;1;0.122761864;0.591666667
0;-7;nutzam/nutz;47;5379;1;57;94;1.142857143;15;0.168539326;3;0.75;615.6666667;6.533333333;0.289555218;0.58881928
0;-6;nutzam/nutz;47;5379;1;57;94;4;3;0.049180328;2;0.333333333;1;1.333333333;0.025032603;0.466666667
0;-5;nutzam/nutz;47;5379;1;57;94;5.2;6;0.103448276;5;0.833333333;479;8.166666667;0.332853114;0.426430976
0;-4;nutzam/nutz;47;5379;1;57;94;4;7;0.132075472;4;0.666666667;24.28571429;1.428571429;0.201674785;0.549019608
0;-3;nutzam/nutz;47;5379;1;57;94;3.6;6;0.214285714;3;1;76;1.333333333;0.245625236;0.615277778
0;-2;nutzam/nutz;47;5379;1;57;94;10;3;0.157894737;3;0.75;1.666666667;1;0.021041178;0.472222222
0;-1;nutzam/nutz;47;5379;1;57;94;3;3;0.047619048;3;0.5;14.33333333;1;0.176543437;0.555555556
1;1;nutzam/nutz;47;5379;1;57;94;0;2;0.08;1;0.25;1;1;0.059027778;0.75
1;2;nutzam/nutz;47;5379;1;57;94;4;2;0.058823529;1;0.333333333;6.5;1.5;0.223484848;0.45
1;3;nutzam/nutz;47;5379;1;57;94;30;0;0;0;0;0;0;0;0
